gene,seq1,seq2,tm_score
wchA,wchA_seq29.pdb,wchA_seq63.pdb,0.37479
wchA,wchA_seq29.pdb,wchA_seq34.pdb,0.3406
wchA,wchA_seq29.pdb,wchA_seq20.pdb,0.33252
wchA,wchA_seq29.pdb,wchA_seq37.pdb,0.37205
wchA,wchA_seq29.pdb,wchA_seq45.pdb,0.37051
wchA,wchA_seq29.pdb,wchA_seq40.pdb,0.42283
wchA,wchA_seq29.pdb,wchA_seq7.pdb,0.37283
wchA,wchA_seq29.pdb,wchA_seq52.pdb,0.38711
wchA,wchA_seq29.pdb,wchA_seq54.pdb,0.40426
wchA,wchA_seq29.pdb,wchA_seq64.pdb,0.3486
wchA,wchA_seq29.pdb,wchA_seq59.pdb,0.3628
wchA,wchA_seq29.pdb,wchA_seq42.pdb,0.3485
wchA,wchA_seq29.pdb,wchA_seq31.pdb,0.508
wchA,wchA_seq29.pdb,wchA_seq62.pdb,0.29622
wchA,wchA_seq29.pdb,wchA_seq57.pdb,0.38242
wchA,wchA_seq29.pdb,wchA_seq19.pdb,0.37475
wchA,wchA_seq29.pdb,wchA_seq13.pdb,0.32704
wchA,wchA_seq21.pdb,wchA_seq15.pdb,0.40132
wchA,wchA_seq21.pdb,wchA_seq46.pdb,0.31057
wchA,wchA_seq21.pdb,wchA_seq48.pdb,0.51869
wchA,wchA_seq21.pdb,wchA_seq28.pdb,0.56984
wchA,wchA_seq21.pdb,wchA_seq36.pdb,0.46909
wchA,wchA_seq21.pdb,wchA_seq10.pdb,0.5132
wchA,wchA_seq21.pdb,wchA_seq8.pdb,0.42184
wchA,wchA_seq21.pdb,wchA_seq23.pdb,0.38073
wchA,wchA_seq21.pdb,wchA_seq5.pdb,0.41829
wchA,wchA_seq21.pdb,wchA_seq27.pdb,0.43815
wchA,wchA_seq21.pdb,wchA_seq14.pdb,0.39953
wchA,wchA_seq21.pdb,wchA_seq47.pdb,0.24393
wchA,wchA_seq21.pdb,wchA_seq39.pdb,0.36943
wchA,wchA_seq21.pdb,wchA_seq17.pdb,0.37947
wchA,wchA_seq21.pdb,wchA_seq6.pdb,0.45275
wchA,wchA_seq21.pdb,wchA_seq2.pdb,0.33007
wchA,wchA_seq21.pdb,wchA_seq53.pdb,0.35406
wchA,wchA_seq21.pdb,wchA_seq41.pdb,0.33688
wchA,wchA_seq21.pdb,wchA_seq1.pdb,0.39131
wchA,wchA_seq21.pdb,wchA_seq55.pdb,0.27887
wchA,wchA_seq21.pdb,wchA_seq22.pdb,0.55486
wchA,wchA_seq21.pdb,wchA_seq11.pdb,0.57981
wchA,wchA_seq21.pdb,wchA_seq50.pdb,0.36335
wchA,wchA_seq21.pdb,wchA_seq26.pdb,0.36854
wchA,wchA_seq21.pdb,wchA_seq0.pdb,0.36979
wchA,wchA_seq21.pdb,wchA_seq43.pdb,0.45745
wchA,wchA_seq21.pdb,wchA_seq35.pdb,0.43375
wchA,wchA_seq21.pdb,wchA_seq56.pdb,0.43291
wchA,wchA_seq21.pdb,wchA_seq9.pdb,0.42284
wchA,wchA_seq21.pdb,wchA_seq24.pdb,0.55679
wchA,wchA_seq21.pdb,wchA_seq58.pdb,0.39714
wchA,wchA_seq21.pdb,wchA_seq60.pdb,0.33851
wchA,wchA_seq21.pdb,wchA_seq44.pdb,0.57677
wchA,wchA_seq21.pdb,wchA_seq30.pdb,0.56319
wchA,wchA_seq21.pdb,wchA_seq18.pdb,0.62598
wchA,wchA_seq21.pdb,wchA_seq32.pdb,0.35217
wchA,wchA_seq21.pdb,wchA_seq65.pdb,0.46879
wchA,wchA_seq21.pdb,wchA_seq3.pdb,0.33294
wchA,wchA_seq21.pdb,wchA_seq33.pdb,0.54641
wchA,wchA_seq21.pdb,wchA_seq16.pdb,0.46216
wchA,wchA_seq21.pdb,wchA_seq38.pdb,0.39113
wchA,wchA_seq21.pdb,wchA_seq12.pdb,0.39359
wchA,wchA_seq21.pdb,wchA_seq49.pdb,0.35725
wchA,wchA_seq21.pdb,wchA_seq63.pdb,0.35222
wchA,wchA_seq21.pdb,wchA_seq34.pdb,0.38564
wchA,wchA_seq21.pdb,wchA_seq20.pdb,0.35254
wchA,wchA_seq21.pdb,wchA_seq37.pdb,0.3699
wchA,wchA_seq21.pdb,wchA_seq45.pdb,0.38188
wchA,wchA_seq21.pdb,wchA_seq40.pdb,0.48317
wchA,wchA_seq21.pdb,wchA_seq7.pdb,0.45766
wchA,wchA_seq21.pdb,wchA_seq52.pdb,0.39633
wchA,wchA_seq21.pdb,wchA_seq54.pdb,0.43147
wchA,wchA_seq21.pdb,wchA_seq64.pdb,0.35775
wchA,wchA_seq21.pdb,wchA_seq59.pdb,0.42283
wchA,wchA_seq21.pdb,wchA_seq42.pdb,0.3731
wchA,wchA_seq21.pdb,wchA_seq31.pdb,0.48514
wchA,wchA_seq21.pdb,wchA_seq62.pdb,0.3408
wchA,wchA_seq21.pdb,wchA_seq57.pdb,0.40237
wchA,wchA_seq21.pdb,wchA_seq19.pdb,0.43088
wchA,wchA_seq21.pdb,wchA_seq13.pdb,0.36497
wchA,wchA_seq15.pdb,wchA_seq46.pdb,0.51772
wchA,wchA_seq15.pdb,wchA_seq48.pdb,0.52814
wchA,wchA_seq15.pdb,wchA_seq28.pdb,0.34628
wchA,wchA_seq15.pdb,wchA_seq36.pdb,0.51357
wchA,wchA_seq15.pdb,wchA_seq10.pdb,0.37416
wchA,wchA_seq15.pdb,wchA_seq8.pdb,0.39015
wchA,wchA_seq15.pdb,wchA_seq23.pdb,0.50341
wchA,wchA_seq15.pdb,wchA_seq5.pdb,0.45384
wchA,wchA_seq15.pdb,wchA_seq27.pdb,0.35781
wchA,wchA_seq15.pdb,wchA_seq14.pdb,0.6285
wchA,wchA_seq15.pdb,wchA_seq47.pdb,0.2623
wchA,wchA_seq15.pdb,wchA_seq39.pdb,0.46263
wchA,wchA_seq15.pdb,wchA_seq17.pdb,0.41547
wchA,wchA_seq15.pdb,wchA_seq6.pdb,0.42905
wchA,wchA_seq15.pdb,wchA_seq2.pdb,0.46248
wchA,wchA_seq15.pdb,wchA_seq53.pdb,0.5294
wchA,wchA_seq15.pdb,wchA_seq41.pdb,0.64061
wchA,wchA_seq15.pdb,wchA_seq1.pdb,0.39582
wchA,wchA_seq15.pdb,wchA_seq55.pdb,0.2653
wchA,wchA_seq15.pdb,wchA_seq22.pdb,0.41231
wchA,wchA_seq15.pdb,wchA_seq11.pdb,0.43696
wchA,wchA_seq15.pdb,wchA_seq50.pdb,0.44524
wchA,wchA_seq15.pdb,wchA_seq26.pdb,0.61316
wchA,wchA_seq15.pdb,wchA_seq0.pdb,0.49911
wchA,wchA_seq15.pdb,wchA_seq43.pdb,0.42714
wchA,wchA_seq15.pdb,wchA_seq35.pdb,0.4392
wchA,wchA_seq15.pdb,wchA_seq56.pdb,0.36329
wchA,wchA_seq15.pdb,wchA_seq9.pdb,0.43177
wchA,wchA_seq15.pdb,wchA_seq24.pdb,0.38207
wchA,wchA_seq15.pdb,wchA_seq58.pdb,0.46961
wchA,wchA_seq15.pdb,wchA_seq60.pdb,0.43789
wchA,wchA_seq15.pdb,wchA_seq44.pdb,0.43329
wchA,wchA_seq15.pdb,wchA_seq30.pdb,0.35019
wchA,wchA_seq15.pdb,wchA_seq18.pdb,0.3388
wchA,wchA_seq15.pdb,wchA_seq32.pdb,0.53763
wchA,wchA_seq15.pdb,wchA_seq65.pdb,0.48219
wchA,wchA_seq15.pdb,wchA_seq3.pdb,0.44787
wchA,wchA_seq15.pdb,wchA_seq33.pdb,0.36579
wchA,wchA_seq15.pdb,wchA_seq16.pdb,0.38462
wchA,wchA_seq15.pdb,wchA_seq38.pdb,0.48018
wchA,wchA_seq15.pdb,wchA_seq12.pdb,0.49807
wchA,wchA_seq15.pdb,wchA_seq49.pdb,0.48901
wchA,wchA_seq15.pdb,wchA_seq63.pdb,0.45211
wchA,wchA_seq15.pdb,wchA_seq34.pdb,0.40614
wchA,wchA_seq15.pdb,wchA_seq20.pdb,0.49537
wchA,wchA_seq15.pdb,wchA_seq37.pdb,0.49561
wchA,wchA_seq15.pdb,wchA_seq45.pdb,0.46233
wchA,wchA_seq15.pdb,wchA_seq40.pdb,0.35883
wchA,wchA_seq15.pdb,wchA_seq7.pdb,0.36505
wchA,wchA_seq15.pdb,wchA_seq52.pdb,0.40889
wchA,wchA_seq15.pdb,wchA_seq54.pdb,0.36265
wchA,wchA_seq15.pdb,wchA_seq64.pdb,0.46348
wchA,wchA_seq15.pdb,wchA_seq59.pdb,0.53098
wchA,wchA_seq15.pdb,wchA_seq42.pdb,0.53897
wchA,wchA_seq15.pdb,wchA_seq31.pdb,0.39414
wchA,wchA_seq15.pdb,wchA_seq62.pdb,0.45087
wchA,wchA_seq15.pdb,wchA_seq57.pdb,0.46104
wchA,wchA_seq15.pdb,wchA_seq19.pdb,0.52623
wchA,wchA_seq15.pdb,wchA_seq13.pdb,0.45939
wchA,wchA_seq46.pdb,wchA_seq48.pdb,0.42705
wchA,wchA_seq46.pdb,wchA_seq28.pdb,0.3383
wchA,wchA_seq46.pdb,wchA_seq36.pdb,0.39312
wchA,wchA_seq46.pdb,wchA_seq10.pdb,0.35254
wchA,wchA_seq46.pdb,wchA_seq8.pdb,0.36604
wchA,wchA_seq46.pdb,wchA_seq23.pdb,0.38894
wchA,wchA_seq46.pdb,wchA_seq5.pdb,0.4371
wchA,wchA_seq46.pdb,wchA_seq27.pdb,0.34888
wchA,wchA_seq46.pdb,wchA_seq14.pdb,0.44766
wchA,wchA_seq46.pdb,wchA_seq47.pdb,0.28739
wchA,wchA_seq46.pdb,wchA_seq39.pdb,0.47208
wchA,wchA_seq46.pdb,wchA_seq17.pdb,0.45038
wchA,wchA_seq46.pdb,wchA_seq6.pdb,0.37991
wchA,wchA_seq46.pdb,wchA_seq2.pdb,0.3893
wchA,wchA_seq46.pdb,wchA_seq53.pdb,0.49007
wchA,wchA_seq46.pdb,wchA_seq41.pdb,0.47865
wchA,wchA_seq46.pdb,wchA_seq1.pdb,0.4244
wchA,wchA_seq46.pdb,wchA_seq55.pdb,0.28153
wchA,wchA_seq46.pdb,wchA_seq22.pdb,0.39981
wchA,wchA_seq46.pdb,wchA_seq11.pdb,0.32487
wchA,wchA_seq46.pdb,wchA_seq50.pdb,0.49047
wchA,wchA_seq46.pdb,wchA_seq26.pdb,0.46739
wchA,wchA_seq46.pdb,wchA_seq0.pdb,0.51061
wchA,wchA_seq46.pdb,wchA_seq43.pdb,0.33008
wchA,wchA_seq46.pdb,wchA_seq35.pdb,0.41855
wchA,wchA_seq46.pdb,wchA_seq56.pdb,0.37119
wchA,wchA_seq46.pdb,wchA_seq9.pdb,0.46067
wchA,wchA_seq46.pdb,wchA_seq24.pdb,0.36201
wchA,wchA_seq46.pdb,wchA_seq58.pdb,0.47593
wchA,wchA_seq46.pdb,wchA_seq60.pdb,0.36861
wchA,wchA_seq46.pdb,wchA_seq44.pdb,0.33231
wchA,wchA_seq46.pdb,wchA_seq30.pdb,0.33588
wchA,wchA_seq46.pdb,wchA_seq18.pdb,0.29739
wchA,wchA_seq46.pdb,wchA_seq32.pdb,0.51454
wchA,wchA_seq46.pdb,wchA_seq65.pdb,0.42621
wchA,wchA_seq46.pdb,wchA_seq3.pdb,0.46722
wchA,wchA_seq46.pdb,wchA_seq33.pdb,0.30144
wchA,wchA_seq46.pdb,wchA_seq16.pdb,0.33368
wchA,wchA_seq46.pdb,wchA_seq38.pdb,0.46418
wchA,wchA_seq46.pdb,wchA_seq12.pdb,0.42172
wchA,wchA_seq46.pdb,wchA_seq49.pdb,0.57057
wchA,wchA_seq46.pdb,wchA_seq63.pdb,0.46354
wchA,wchA_seq46.pdb,wchA_seq34.pdb,0.39276
wchA,wchA_seq46.pdb,wchA_seq20.pdb,0.51166
wchA,wchA_seq46.pdb,wchA_seq37.pdb,0.40974
wchA,wchA_seq46.pdb,wchA_seq45.pdb,0.47399
wchA,wchA_seq46.pdb,wchA_seq40.pdb,0.413
wchA,wchA_seq46.pdb,wchA_seq7.pdb,0.37879
wchA,wchA_seq46.pdb,wchA_seq52.pdb,0.348
wchA,wchA_seq46.pdb,wchA_seq54.pdb,0.41682
wchA,wchA_seq46.pdb,wchA_seq64.pdb,0.48759
wchA,wchA_seq46.pdb,wchA_seq59.pdb,0.39778
wchA,wchA_seq46.pdb,wchA_seq42.pdb,0.48436
wchA,wchA_seq46.pdb,wchA_seq31.pdb,0.35145
wchA,wchA_seq46.pdb,wchA_seq62.pdb,0.55265
wchA,wchA_seq46.pdb,wchA_seq57.pdb,0.45618
wchA,wchA_seq46.pdb,wchA_seq19.pdb,0.45604
wchA,wchA_seq46.pdb,wchA_seq13.pdb,0.46543
wchA,wchA_seq48.pdb,wchA_seq28.pdb,0.48579
wchA,wchA_seq48.pdb,wchA_seq36.pdb,0.38746
wchA,wchA_seq48.pdb,wchA_seq10.pdb,0.39975
wchA,wchA_seq48.pdb,wchA_seq8.pdb,0.34716
wchA,wchA_seq48.pdb,wchA_seq23.pdb,0.35848
wchA,wchA_seq48.pdb,wchA_seq5.pdb,0.53414
wchA,wchA_seq48.pdb,wchA_seq27.pdb,0.42467
wchA,wchA_seq48.pdb,wchA_seq14.pdb,0.39927
wchA,wchA_seq48.pdb,wchA_seq47.pdb,0.25889
wchA,wchA_seq48.pdb,wchA_seq39.pdb,0.45845
wchA,wchA_seq48.pdb,wchA_seq17.pdb,0.38626
wchA,wchA_seq48.pdb,wchA_seq6.pdb,0.53574
wchA,wchA_seq48.pdb,wchA_seq2.pdb,0.37862
wchA,wchA_seq48.pdb,wchA_seq53.pdb,0.42866
wchA,wchA_seq48.pdb,wchA_seq41.pdb,0.4595
wchA,wchA_seq48.pdb,wchA_seq1.pdb,0.39549
wchA,wchA_seq48.pdb,wchA_seq55.pdb,0.27896
wchA,wchA_seq48.pdb,wchA_seq22.pdb,0.60541
wchA,wchA_seq48.pdb,wchA_seq11.pdb,0.59211
wchA,wchA_seq48.pdb,wchA_seq50.pdb,0.45074
wchA,wchA_seq48.pdb,wchA_seq26.pdb,0.46528
wchA,wchA_seq48.pdb,wchA_seq0.pdb,0.49257
wchA,wchA_seq48.pdb,wchA_seq43.pdb,0.45058
wchA,wchA_seq48.pdb,wchA_seq35.pdb,0.4041
wchA,wchA_seq48.pdb,wchA_seq56.pdb,0.38554
wchA,wchA_seq48.pdb,wchA_seq9.pdb,0.51319
wchA,wchA_seq48.pdb,wchA_seq24.pdb,0.48349
wchA,wchA_seq48.pdb,wchA_seq58.pdb,0.5393
wchA,wchA_seq48.pdb,wchA_seq60.pdb,0.33307
wchA,wchA_seq48.pdb,wchA_seq44.pdb,0.60815
wchA,wchA_seq48.pdb,wchA_seq30.pdb,0.49967
wchA,wchA_seq48.pdb,wchA_seq18.pdb,0.51829
wchA,wchA_seq48.pdb,wchA_seq32.pdb,0.45291
wchA,wchA_seq48.pdb,wchA_seq65.pdb,0.57146
wchA,wchA_seq48.pdb,wchA_seq3.pdb,0.41123
wchA,wchA_seq48.pdb,wchA_seq33.pdb,0.39911
wchA,wchA_seq48.pdb,wchA_seq16.pdb,0.38575
wchA,wchA_seq48.pdb,wchA_seq38.pdb,0.41004
wchA,wchA_seq48.pdb,wchA_seq12.pdb,0.39518
wchA,wchA_seq48.pdb,wchA_seq49.pdb,0.44677
wchA,wchA_seq48.pdb,wchA_seq63.pdb,0.40411
wchA,wchA_seq48.pdb,wchA_seq34.pdb,0.40394
wchA,wchA_seq48.pdb,wchA_seq20.pdb,0.43521
wchA,wchA_seq48.pdb,wchA_seq37.pdb,0.39038
wchA,wchA_seq48.pdb,wchA_seq45.pdb,0.55338
wchA,wchA_seq48.pdb,wchA_seq40.pdb,0.48417
wchA,wchA_seq48.pdb,wchA_seq7.pdb,0.49977
wchA,wchA_seq48.pdb,wchA_seq52.pdb,0.39853
wchA,wchA_seq48.pdb,wchA_seq54.pdb,0.47215
wchA,wchA_seq48.pdb,wchA_seq64.pdb,0.46216
wchA,wchA_seq48.pdb,wchA_seq59.pdb,0.41821
wchA,wchA_seq48.pdb,wchA_seq42.pdb,0.46088
wchA,wchA_seq48.pdb,wchA_seq31.pdb,0.46292
wchA,wchA_seq48.pdb,wchA_seq62.pdb,0.38166
wchA,wchA_seq48.pdb,wchA_seq57.pdb,0.52705
wchA,wchA_seq48.pdb,wchA_seq19.pdb,0.63484
wchA,wchA_seq48.pdb,wchA_seq13.pdb,0.42405
wchA,wchA_seq28.pdb,wchA_seq36.pdb,0.36466
wchA,wchA_seq28.pdb,wchA_seq10.pdb,0.50152
wchA,wchA_seq28.pdb,wchA_seq8.pdb,0.32704
wchA,wchA_seq28.pdb,wchA_seq23.pdb,0.36529
wchA,wchA_seq28.pdb,wchA_seq5.pdb,0.4367
wchA,wchA_seq28.pdb,wchA_seq27.pdb,0.38802
wchA,wchA_seq28.pdb,wchA_seq14.pdb,0.33014
wchA,wchA_seq28.pdb,wchA_seq47.pdb,0.25806
wchA,wchA_seq28.pdb,wchA_seq39.pdb,0.42752
wchA,wchA_seq28.pdb,wchA_seq17.pdb,0.38222
wchA,wchA_seq28.pdb,wchA_seq6.pdb,0.46681
wchA,wchA_seq28.pdb,wchA_seq2.pdb,0.31671
wchA,wchA_seq28.pdb,wchA_seq53.pdb,0.37759
wchA,wchA_seq28.pdb,wchA_seq41.pdb,0.34555
wchA,wchA_seq28.pdb,wchA_seq1.pdb,0.38567
wchA,wchA_seq28.pdb,wchA_seq55.pdb,0.28104
wchA,wchA_seq28.pdb,wchA_seq22.pdb,0.56387
wchA,wchA_seq28.pdb,wchA_seq11.pdb,0.50754
wchA,wchA_seq28.pdb,wchA_seq50.pdb,0.41517
wchA,wchA_seq28.pdb,wchA_seq26.pdb,0.37382
wchA,wchA_seq28.pdb,wchA_seq0.pdb,0.38747
wchA,wchA_seq28.pdb,wchA_seq43.pdb,0.3868
wchA,wchA_seq28.pdb,wchA_seq35.pdb,0.33784
wchA,wchA_seq28.pdb,wchA_seq56.pdb,0.3923
wchA,wchA_seq28.pdb,wchA_seq9.pdb,0.38614
wchA,wchA_seq28.pdb,wchA_seq24.pdb,0.49637
wchA,wchA_seq28.pdb,wchA_seq58.pdb,0.3998
wchA,wchA_seq28.pdb,wchA_seq60.pdb,0.32401
wchA,wchA_seq28.pdb,wchA_seq44.pdb,0.46443
wchA,wchA_seq28.pdb,wchA_seq30.pdb,0.6037
wchA,wchA_seq28.pdb,wchA_seq18.pdb,0.56756
wchA,wchA_seq28.pdb,wchA_seq32.pdb,0.40763
wchA,wchA_seq28.pdb,wchA_seq65.pdb,0.35391
wchA,wchA_seq28.pdb,wchA_seq3.pdb,0.35576
wchA,wchA_seq28.pdb,wchA_seq33.pdb,0.46188
wchA,wchA_seq28.pdb,wchA_seq16.pdb,0.35205
wchA,wchA_seq28.pdb,wchA_seq38.pdb,0.37105
wchA,wchA_seq28.pdb,wchA_seq12.pdb,0.37267
wchA,wchA_seq28.pdb,wchA_seq49.pdb,0.40034
wchA,wchA_seq28.pdb,wchA_seq63.pdb,0.3775
wchA,wchA_seq28.pdb,wchA_seq34.pdb,0.33463
wchA,wchA_seq28.pdb,wchA_seq20.pdb,0.35968
wchA,wchA_seq28.pdb,wchA_seq37.pdb,0.44492
wchA,wchA_seq28.pdb,wchA_seq45.pdb,0.37409
wchA,wchA_seq28.pdb,wchA_seq40.pdb,0.47926
wchA,wchA_seq28.pdb,wchA_seq7.pdb,0.49998
wchA,wchA_seq28.pdb,wchA_seq52.pdb,0.37456
wchA,wchA_seq28.pdb,wchA_seq54.pdb,0.5027
wchA,wchA_seq28.pdb,wchA_seq64.pdb,0.41693
wchA,wchA_seq28.pdb,wchA_seq59.pdb,0.46272
wchA,wchA_seq28.pdb,wchA_seq42.pdb,0.32562
wchA,wchA_seq28.pdb,wchA_seq31.pdb,0.51536
wchA,wchA_seq28.pdb,wchA_seq62.pdb,0.38294
wchA,wchA_seq28.pdb,wchA_seq57.pdb,0.39265
wchA,wchA_seq28.pdb,wchA_seq19.pdb,0.39693
wchA,wchA_seq28.pdb,wchA_seq13.pdb,0.43308
wchA,wchA_seq36.pdb,wchA_seq10.pdb,0.45854
wchA,wchA_seq36.pdb,wchA_seq8.pdb,0.40861
wchA,wchA_seq36.pdb,wchA_seq23.pdb,0.42929
wchA,wchA_seq36.pdb,wchA_seq5.pdb,0.44369
wchA,wchA_seq36.pdb,wchA_seq27.pdb,0.49069
wchA,wchA_seq36.pdb,wchA_seq14.pdb,0.41239
wchA,wchA_seq36.pdb,wchA_seq47.pdb,0.2725
wchA,wchA_seq36.pdb,wchA_seq39.pdb,0.44086
wchA,wchA_seq36.pdb,wchA_seq17.pdb,0.34803
wchA,wchA_seq36.pdb,wchA_seq6.pdb,0.36913
wchA,wchA_seq36.pdb,wchA_seq2.pdb,0.32726
wchA,wchA_seq36.pdb,wchA_seq53.pdb,0.39388
wchA,wchA_seq36.pdb,wchA_seq41.pdb,0.36976
wchA,wchA_seq36.pdb,wchA_seq1.pdb,0.41563
wchA,wchA_seq36.pdb,wchA_seq55.pdb,0.31783
wchA,wchA_seq36.pdb,wchA_seq22.pdb,0.45362
wchA,wchA_seq36.pdb,wchA_seq11.pdb,0.39118
wchA,wchA_seq36.pdb,wchA_seq50.pdb,0.4328
wchA,wchA_seq36.pdb,wchA_seq26.pdb,0.34884
wchA,wchA_seq36.pdb,wchA_seq0.pdb,0.43396
wchA,wchA_seq36.pdb,wchA_seq43.pdb,0.42961
wchA,wchA_seq36.pdb,wchA_seq35.pdb,0.59371
wchA,wchA_seq36.pdb,wchA_seq56.pdb,0.34769
wchA,wchA_seq36.pdb,wchA_seq9.pdb,0.41627
wchA,wchA_seq36.pdb,wchA_seq24.pdb,0.4431
wchA,wchA_seq36.pdb,wchA_seq58.pdb,0.40698
wchA,wchA_seq36.pdb,wchA_seq60.pdb,0.37353
wchA,wchA_seq36.pdb,wchA_seq44.pdb,0.44332
wchA,wchA_seq36.pdb,wchA_seq30.pdb,0.398
wchA,wchA_seq36.pdb,wchA_seq18.pdb,0.36324
wchA,wchA_seq36.pdb,wchA_seq32.pdb,0.49936
wchA,wchA_seq36.pdb,wchA_seq65.pdb,0.38035
wchA,wchA_seq36.pdb,wchA_seq3.pdb,0.37622
wchA,wchA_seq36.pdb,wchA_seq33.pdb,0.3818
wchA,wchA_seq36.pdb,wchA_seq16.pdb,0.52937
wchA,wchA_seq36.pdb,wchA_seq38.pdb,0.4061
wchA,wchA_seq36.pdb,wchA_seq12.pdb,0.41751
wchA,wchA_seq36.pdb,wchA_seq49.pdb,0.44679
wchA,wchA_seq36.pdb,wchA_seq63.pdb,0.37286
wchA,wchA_seq36.pdb,wchA_seq34.pdb,0.47757
wchA,wchA_seq36.pdb,wchA_seq20.pdb,0.50635
wchA,wchA_seq36.pdb,wchA_seq37.pdb,0.38917
wchA,wchA_seq36.pdb,wchA_seq45.pdb,0.39763
wchA,wchA_seq36.pdb,wchA_seq40.pdb,0.36656
wchA,wchA_seq36.pdb,wchA_seq7.pdb,0.39223
wchA,wchA_seq36.pdb,wchA_seq52.pdb,0.53142
wchA,wchA_seq36.pdb,wchA_seq54.pdb,0.39089
wchA,wchA_seq36.pdb,wchA_seq64.pdb,0.35328
wchA,wchA_seq36.pdb,wchA_seq59.pdb,0.48613
wchA,wchA_seq36.pdb,wchA_seq42.pdb,0.47533
wchA,wchA_seq36.pdb,wchA_seq31.pdb,0.38793
wchA,wchA_seq36.pdb,wchA_seq62.pdb,0.4167
wchA,wchA_seq36.pdb,wchA_seq57.pdb,0.39041
wchA,wchA_seq36.pdb,wchA_seq19.pdb,0.4304
wchA,wchA_seq36.pdb,wchA_seq13.pdb,0.40139
wchA,wchA_seq10.pdb,wchA_seq8.pdb,0.36418
wchA,wchA_seq10.pdb,wchA_seq23.pdb,0.42332
wchA,wchA_seq10.pdb,wchA_seq5.pdb,0.37781
wchA,wchA_seq10.pdb,wchA_seq27.pdb,0.379
wchA,wchA_seq10.pdb,wchA_seq14.pdb,0.36756
wchA,wchA_seq10.pdb,wchA_seq47.pdb,0.25834
wchA,wchA_seq10.pdb,wchA_seq39.pdb,0.42494
wchA,wchA_seq10.pdb,wchA_seq17.pdb,0.38859
wchA,wchA_seq10.pdb,wchA_seq6.pdb,0.40566
wchA,wchA_seq10.pdb,wchA_seq2.pdb,0.32157
wchA,wchA_seq10.pdb,wchA_seq53.pdb,0.39429
wchA,wchA_seq10.pdb,wchA_seq41.pdb,0.32849
wchA,wchA_seq10.pdb,wchA_seq1.pdb,0.40203
wchA,wchA_seq10.pdb,wchA_seq55.pdb,0.29105
wchA,wchA_seq10.pdb,wchA_seq22.pdb,0.50405
wchA,wchA_seq10.pdb,wchA_seq11.pdb,0.50138
wchA,wchA_seq10.pdb,wchA_seq50.pdb,0.40814
wchA,wchA_seq10.pdb,wchA_seq26.pdb,0.37777
wchA,wchA_seq10.pdb,wchA_seq0.pdb,0.42232
wchA,wchA_seq10.pdb,wchA_seq43.pdb,0.45286
wchA,wchA_seq10.pdb,wchA_seq35.pdb,0.40247
wchA,wchA_seq10.pdb,wchA_seq56.pdb,0.43735
wchA,wchA_seq10.pdb,wchA_seq9.pdb,0.39038
wchA,wchA_seq10.pdb,wchA_seq24.pdb,0.55849
wchA,wchA_seq10.pdb,wchA_seq58.pdb,0.39334
wchA,wchA_seq10.pdb,wchA_seq60.pdb,0.37439
wchA,wchA_seq10.pdb,wchA_seq44.pdb,0.46548
wchA,wchA_seq10.pdb,wchA_seq30.pdb,0.45863
wchA,wchA_seq10.pdb,wchA_seq18.pdb,0.42693
wchA,wchA_seq10.pdb,wchA_seq32.pdb,0.48451
wchA,wchA_seq10.pdb,wchA_seq65.pdb,0.35857
wchA,wchA_seq10.pdb,wchA_seq3.pdb,0.35034
wchA,wchA_seq10.pdb,wchA_seq33.pdb,0.55275
wchA,wchA_seq10.pdb,wchA_seq16.pdb,0.43666
wchA,wchA_seq10.pdb,wchA_seq38.pdb,0.35014
wchA,wchA_seq10.pdb,wchA_seq12.pdb,0.34404
wchA,wchA_seq10.pdb,wchA_seq49.pdb,0.39261
wchA,wchA_seq10.pdb,wchA_seq63.pdb,0.45416
wchA,wchA_seq10.pdb,wchA_seq34.pdb,0.36692
wchA,wchA_seq10.pdb,wchA_seq20.pdb,0.40024
wchA,wchA_seq10.pdb,wchA_seq37.pdb,0.39504
wchA,wchA_seq10.pdb,wchA_seq45.pdb,0.41517
wchA,wchA_seq10.pdb,wchA_seq40.pdb,0.39599
wchA,wchA_seq10.pdb,wchA_seq7.pdb,0.43451
wchA,wchA_seq10.pdb,wchA_seq52.pdb,0.44904
wchA,wchA_seq10.pdb,wchA_seq54.pdb,0.39143
wchA,wchA_seq10.pdb,wchA_seq64.pdb,0.46152
wchA,wchA_seq10.pdb,wchA_seq59.pdb,0.46333
wchA,wchA_seq10.pdb,wchA_seq42.pdb,0.49281
wchA,wchA_seq10.pdb,wchA_seq31.pdb,0.48688
wchA,wchA_seq10.pdb,wchA_seq62.pdb,0.39553
wchA,wchA_seq10.pdb,wchA_seq57.pdb,0.39884
wchA,wchA_seq10.pdb,wchA_seq19.pdb,0.41057
wchA,wchA_seq10.pdb,wchA_seq13.pdb,0.45908
wchA,wchA_seq8.pdb,wchA_seq23.pdb,0.32981
wchA,wchA_seq8.pdb,wchA_seq5.pdb,0.31888
wchA,wchA_seq8.pdb,wchA_seq27.pdb,0.45852
wchA,wchA_seq8.pdb,wchA_seq14.pdb,0.32811
wchA,wchA_seq8.pdb,wchA_seq47.pdb,0.28672
wchA,wchA_seq8.pdb,wchA_seq39.pdb,0.37751
wchA,wchA_seq8.pdb,wchA_seq17.pdb,0.36163
