gene,seq1,seq2,tm_score,sequence_identity
wzg,wzg_seq21.pdb,wzg_seq11.pdb,0.61327,0.9792099792099792
wzg,wzg_seq21.pdb,wzg_seq5.pdb,0.39225,0.9688149688149689
wzg,wzg_seq21.pdb,wzg_seq56.pdb,0.38312,0.95625
wzg,wzg_seq50.pdb,wzg_seq60.pdb,0.36807,0.9688149688149689
wzg,wzg_seq50.pdb,wzg_seq32.pdb,0.5149,0.9354166666666667
wzg,wzg_seq50.pdb,wzg_seq16.pdb,0.4858,0.9645833333333333
wzg,wzg_seq50.pdb,wzg_seq39.pdb,0.51915,0.9729166666666667
wzg,wzg_seq50.pdb,wzg_seq34.pdb,0.41384,0.9458333333333333
wzg,wzg_seq50.pdb,wzg_seq25.pdb,0.39066,0.9708333333333333
wzg,wzg_seq50.pdb,wzg_seq49.pdb,0.44569,0.9666666666666667
wzg,wzg_seq50.pdb,wzg_seq1.pdb,0.45409,0.9833679833679834
wzg,wzg_seq50.pdb,wzg_seq54.pdb,0.38914,0.9937629937629938
wzg,wzg_seq50.pdb,wzg_seq13.pdb,0.38291,0.9812889812889813
wzg,wzg_seq50.pdb,wzg_seq58.pdb,0.38786,0.96875
wzg,wzg_seq50.pdb,wzg_seq10.pdb,0.4475,0.9625779625779626
wzg,wzg_seq50.pdb,wzg_seq51.pdb,0.51531,0.9708333333333333
wzg,wzg_seq50.pdb,wzg_seq17.pdb,0.44516,0.9334719334719335
wzg,wzg_seq50.pdb,wzg_seq33.pdb,0.4687,0.9645833333333333
wzg,wzg_seq50.pdb,wzg_seq30.pdb,0.56725,0.9291666666666667
wzg,wzg_seq50.pdb,wzg_seq8.pdb,0.52001,0.96875
wzg,wzg_seq50.pdb,wzg_seq44.pdb,0.35088,0.6820083682008368
wzg,wzg_seq50.pdb,wzg_seq37.pdb,0.42871,0.9541666666666667
wzg,wzg_seq50.pdb,wzg_seq4.pdb,0.44487,0.9645833333333333
wzg,wzg_seq50.pdb,wzg_seq46.pdb,0.48392,0.96875
wzg,wzg_seq50.pdb,wzg_seq55.pdb,0.41512,0.95
wzg,wzg_seq50.pdb,wzg_seq57.pdb,0.31301,0.6820083682008368
wzg,wzg_seq50.pdb,wzg_seq28.pdb,0.52864,0.9812889812889813
wzg,wzg_seq50.pdb,wzg_seq35.pdb,0.4259,0.96875
wzg,wzg_seq50.pdb,wzg_seq63.pdb,0.35502,0.9708333333333333
wzg,wzg_seq50.pdb,wzg_seq3.pdb,0.43613,0.954070981210856
wzg,wzg_seq50.pdb,wzg_seq29.pdb,0.47549,0.997920997920998
wzg,wzg_seq50.pdb,wzg_seq31.pdb,0.45929,0.9354166666666667
wzg,wzg_seq50.pdb,wzg_seq61.pdb,0.35354,0.9708333333333333
wzg,wzg_seq50.pdb,wzg_seq20.pdb,0.38657,0.9729166666666667
wzg,wzg_seq50.pdb,wzg_seq41.pdb,0.499,0.9937629937629938
wzg,wzg_seq50.pdb,wzg_seq23.pdb,0.40807,0.9479166666666666
wzg,wzg_seq50.pdb,wzg_seq11.pdb,0.44916,0.96875
wzg,wzg_seq50.pdb,wzg_seq5.pdb,0.41014,0.95625
wzg,wzg_seq50.pdb,wzg_seq56.pdb,0.47507,0.9771309771309772
wzg,wzg_seq60.pdb,wzg_seq32.pdb,0.40425,0.9270833333333334
wzg,wzg_seq60.pdb,wzg_seq16.pdb,0.3412,0.95
wzg,wzg_seq60.pdb,wzg_seq39.pdb,0.37642,0.9541666666666667
wzg,wzg_seq60.pdb,wzg_seq34.pdb,0.3761,0.9354166666666667
wzg,wzg_seq60.pdb,wzg_seq25.pdb,0.38303,0.9520833333333333
wzg,wzg_seq60.pdb,wzg_seq49.pdb,0.47226,0.9583333333333334
wzg,wzg_seq60.pdb,wzg_seq1.pdb,0.41412,0.9667359667359667
wzg,wzg_seq60.pdb,wzg_seq54.pdb,0.42854,0.9708939708939709
wzg,wzg_seq60.pdb,wzg_seq13.pdb,0.48636,0.9667359667359667
wzg,wzg_seq60.pdb,wzg_seq58.pdb,0.42287,0.95625
wzg,wzg_seq60.pdb,wzg_seq10.pdb,0.36407,0.9501039501039501
wzg,wzg_seq60.pdb,wzg_seq51.pdb,0.47218,0.9583333333333334
wzg,wzg_seq60.pdb,wzg_seq17.pdb,0.36671,0.9272349272349273
wzg,wzg_seq60.pdb,wzg_seq33.pdb,0.38463,0.95
wzg,wzg_seq60.pdb,wzg_seq30.pdb,0.35521,0.9125
wzg,wzg_seq60.pdb,wzg_seq8.pdb,0.45112,0.9479166666666666
wzg,wzg_seq60.pdb,wzg_seq44.pdb,0.3616,0.6820083682008368
wzg,wzg_seq60.pdb,wzg_seq37.pdb,0.35379,0.9333333333333333
wzg,wzg_seq60.pdb,wzg_seq4.pdb,0.44314,0.9479166666666666
wzg,wzg_seq60.pdb,wzg_seq46.pdb,0.36168,0.9458333333333333
wzg,wzg_seq60.pdb,wzg_seq55.pdb,0.42231,0.9333333333333333
wzg,wzg_seq60.pdb,wzg_seq57.pdb,0.33838,0.6820083682008368
wzg,wzg_seq60.pdb,wzg_seq28.pdb,0.47709,0.9667359667359667
wzg,wzg_seq60.pdb,wzg_seq35.pdb,0.37194,0.9583333333333334
wzg,wzg_seq60.pdb,wzg_seq63.pdb,0.33084,0.95
wzg,wzg_seq60.pdb,wzg_seq3.pdb,0.37828,0.9331941544885177
wzg,wzg_seq60.pdb,wzg_seq29.pdb,0.41588,0.9708939708939709
wzg,wzg_seq60.pdb,wzg_seq31.pdb,0.36331,0.9270833333333334
wzg,wzg_seq60.pdb,wzg_seq61.pdb,0.42306,0.9479166666666666
wzg,wzg_seq60.pdb,wzg_seq20.pdb,0.43995,0.95
wzg,wzg_seq60.pdb,wzg_seq41.pdb,0.47477,0.9708939708939709
wzg,wzg_seq60.pdb,wzg_seq23.pdb,0.36252,0.93125
wzg,wzg_seq60.pdb,wzg_seq11.pdb,0.39252,0.9479166666666666
wzg,wzg_seq60.pdb,wzg_seq5.pdb,0.35586,0.95
wzg,wzg_seq60.pdb,wzg_seq56.pdb,0.42098,0.9604989604989606
wzg,wzg_seq32.pdb,wzg_seq16.pdb,0.42603,0.9459459459459459
wzg,wzg_seq32.pdb,wzg_seq39.pdb,0.62626,0.9563409563409564
wzg,wzg_seq32.pdb,wzg_seq34.pdb,0.43235,0.920997920997921
wzg,wzg_seq32.pdb,wzg_seq25.pdb,0.48995,0.9542619542619543
wzg,wzg_seq32.pdb,wzg_seq49.pdb,0.48442,0.9542619542619543
wzg,wzg_seq32.pdb,wzg_seq1.pdb,0.54813,0.9375
wzg,wzg_seq32.pdb,wzg_seq54.pdb,0.46172,0.9354166666666667
wzg,wzg_seq32.pdb,wzg_seq13.pdb,0.44836,0.93125
wzg,wzg_seq32.pdb,wzg_seq58.pdb,0.44308,0.9521829521829522
wzg,wzg_seq32.pdb,wzg_seq10.pdb,0.3963,0.9480249480249481
wzg,wzg_seq32.pdb,wzg_seq51.pdb,0.49572,0.9584199584199584
wzg,wzg_seq32.pdb,wzg_seq17.pdb,0.40568,0.9022869022869023
wzg,wzg_seq32.pdb,wzg_seq33.pdb,0.59463,0.9459459459459459
wzg,wzg_seq32.pdb,wzg_seq30.pdb,0.54216,0.9563409563409564
wzg,wzg_seq32.pdb,wzg_seq8.pdb,0.59837,0.9480249480249481
wzg,wzg_seq32.pdb,wzg_seq44.pdb,0.31719,0.6903765690376569
wzg,wzg_seq32.pdb,wzg_seq37.pdb,0.4187,0.9771309771309772
wzg,wzg_seq32.pdb,wzg_seq4.pdb,0.41127,0.9542619542619543
wzg,wzg_seq32.pdb,wzg_seq46.pdb,0.35192,0.9480249480249481
wzg,wzg_seq32.pdb,wzg_seq55.pdb,0.44567,0.9771309771309772
wzg,wzg_seq32.pdb,wzg_seq57.pdb,0.27966,0.6903765690376569
wzg,wzg_seq32.pdb,wzg_seq28.pdb,0.61309,0.93125
wzg,wzg_seq32.pdb,wzg_seq35.pdb,0.4341,0.9604989604989606
wzg,wzg_seq32.pdb,wzg_seq63.pdb,0.35934,0.9480249480249481
wzg,wzg_seq32.pdb,wzg_seq3.pdb,0.39074,0.9708939708939709
wzg,wzg_seq32.pdb,wzg_seq29.pdb,0.57326,0.9354166666666667
wzg,wzg_seq32.pdb,wzg_seq31.pdb,0.55824,1.0
wzg,wzg_seq32.pdb,wzg_seq61.pdb,0.41824,0.9480249480249481
wzg,wzg_seq32.pdb,wzg_seq20.pdb,0.53293,0.9480249480249481
wzg,wzg_seq32.pdb,wzg_seq41.pdb,0.62034,0.9354166666666667
wzg,wzg_seq32.pdb,wzg_seq23.pdb,0.4581,0.975051975051975
wzg,wzg_seq32.pdb,wzg_seq11.pdb,0.52161,0.9480249480249481
wzg,wzg_seq32.pdb,wzg_seq5.pdb,0.38961,0.9521829521829522
wzg,wzg_seq32.pdb,wzg_seq56.pdb,0.43978,0.9291666666666667
wzg,wzg_seq16.pdb,wzg_seq39.pdb,0.40028,0.9792099792099792
wzg,wzg_seq16.pdb,wzg_seq34.pdb,0.36994,0.9646569646569647
wzg,wzg_seq16.pdb,wzg_seq25.pdb,0.32032,0.9792099792099792
wzg,wzg_seq16.pdb,wzg_seq49.pdb,0.34244,0.9771309771309772
wzg,wzg_seq16.pdb,wzg_seq1.pdb,0.38245,0.9604166666666667
wzg,wzg_seq16.pdb,wzg_seq54.pdb,0.35084,0.9666666666666667
wzg,wzg_seq16.pdb,wzg_seq13.pdb,0.38171,0.9604166666666667
wzg,wzg_seq16.pdb,wzg_seq58.pdb,0.35764,0.975051975051975
wzg,wzg_seq16.pdb,wzg_seq10.pdb,0.39651,0.975051975051975
wzg,wzg_seq16.pdb,wzg_seq51.pdb,0.44076,0.9812889812889813
wzg,wzg_seq16.pdb,wzg_seq17.pdb,0.44187,0.9459459459459459
wzg,wzg_seq16.pdb,wzg_seq33.pdb,0.43633,1.0
wzg,wzg_seq16.pdb,wzg_seq30.pdb,0.46937,0.9397089397089398
wzg,wzg_seq16.pdb,wzg_seq8.pdb,0.42083,0.975051975051975
wzg,wzg_seq16.pdb,wzg_seq44.pdb,0.32752,0.6784968684759917
wzg,wzg_seq16.pdb,wzg_seq37.pdb,0.46034,0.9604989604989606
wzg,wzg_seq16.pdb,wzg_seq4.pdb,0.41655,0.972972972972973
wzg,wzg_seq16.pdb,wzg_seq46.pdb,0.43682,0.9688149688149689
wzg,wzg_seq16.pdb,wzg_seq55.pdb,0.4203,0.9563409563409564
wzg,wzg_seq16.pdb,wzg_seq57.pdb,0.31529,0.6784968684759917
wzg,wzg_seq16.pdb,wzg_seq28.pdb,0.46505,0.9604166666666667
wzg,wzg_seq16.pdb,wzg_seq35.pdb,0.42567,0.9771309771309772
wzg,wzg_seq16.pdb,wzg_seq63.pdb,0.35797,0.975051975051975
wzg,wzg_seq16.pdb,wzg_seq3.pdb,0.3644,0.9584199584199584
wzg,wzg_seq16.pdb,wzg_seq29.pdb,0.45632,0.9666666666666667
wzg,wzg_seq16.pdb,wzg_seq31.pdb,0.439,0.9459459459459459
wzg,wzg_seq16.pdb,wzg_seq61.pdb,0.40768,0.9812889812889813
wzg,wzg_seq16.pdb,wzg_seq20.pdb,0.36337,0.9708939708939709
wzg,wzg_seq16.pdb,wzg_seq41.pdb,0.44109,0.9708333333333333
wzg,wzg_seq16.pdb,wzg_seq23.pdb,0.42792,0.9542619542619543
wzg,wzg_seq16.pdb,wzg_seq11.pdb,0.38726,0.975051975051975
wzg,wzg_seq16.pdb,wzg_seq5.pdb,0.41624,0.972972972972973
wzg,wzg_seq16.pdb,wzg_seq56.pdb,0.47566,0.95625
wzg,wzg_seq39.pdb,wzg_seq34.pdb,0.43977,0.9521829521829522
wzg,wzg_seq39.pdb,wzg_seq25.pdb,0.3901,0.997920997920998
wzg,wzg_seq39.pdb,wzg_seq49.pdb,0.40738,0.9854469854469855
wzg,wzg_seq39.pdb,wzg_seq1.pdb,0.41874,0.9645833333333333
wzg,wzg_seq39.pdb,wzg_seq54.pdb,0.43831,0.9708333333333333
wzg,wzg_seq39.pdb,wzg_seq13.pdb,0.4531,0.9625
wzg,wzg_seq39.pdb,wzg_seq58.pdb,0.38389,0.9833679833679834
wzg,wzg_seq39.pdb,wzg_seq10.pdb,0.38181,0.9792099792099792
wzg,wzg_seq39.pdb,wzg_seq51.pdb,0.465,0.9896049896049897
wzg,wzg_seq39.pdb,wzg_seq17.pdb,0.35157,0.9293139293139293
wzg,wzg_seq39.pdb,wzg_seq33.pdb,0.46577,0.9792099792099792
wzg,wzg_seq39.pdb,wzg_seq30.pdb,0.5083,0.9459459459459459
wzg,wzg_seq39.pdb,wzg_seq8.pdb,0.43888,0.9833679833679834
wzg,wzg_seq39.pdb,wzg_seq44.pdb,0.32185,0.6778242677824268
wzg,wzg_seq39.pdb,wzg_seq37.pdb,0.40554,0.9708939708939709
wzg,wzg_seq39.pdb,wzg_seq4.pdb,0.44122,0.9812889812889813
wzg,wzg_seq39.pdb,wzg_seq46.pdb,0.36214,0.9812889812889813
wzg,wzg_seq39.pdb,wzg_seq55.pdb,0.42274,0.9708939708939709
wzg,wzg_seq39.pdb,wzg_seq57.pdb,0.28454,0.6778242677824268
wzg,wzg_seq39.pdb,wzg_seq28.pdb,0.50154,0.9666666666666667
wzg,wzg_seq39.pdb,wzg_seq35.pdb,0.39776,0.9896049896049897
wzg,wzg_seq39.pdb,wzg_seq63.pdb,0.47052,0.9833679833679834
wzg,wzg_seq39.pdb,wzg_seq3.pdb,0.35245,0.9646569646569647
wzg,wzg_seq39.pdb,wzg_seq29.pdb,0.45927,0.975
wzg,wzg_seq39.pdb,wzg_seq31.pdb,0.57169,0.9563409563409564
wzg,wzg_seq39.pdb,wzg_seq61.pdb,0.43702,0.9854469854469855
wzg,wzg_seq39.pdb,wzg_seq20.pdb,0.43336,0.9875259875259875
wzg,wzg_seq39.pdb,wzg_seq41.pdb,0.50284,0.975
wzg,wzg_seq39.pdb,wzg_seq23.pdb,0.38961,0.9688149688149689
wzg,wzg_seq39.pdb,wzg_seq11.pdb,0.55148,0.9833679833679834
wzg,wzg_seq39.pdb,wzg_seq5.pdb,0.3812,0.9771309771309772
wzg,wzg_seq39.pdb,wzg_seq56.pdb,0.41951,0.9604166666666667
wzg,wzg_seq34.pdb,wzg_seq25.pdb,0.32009,0.9501039501039501
wzg,wzg_seq34.pdb,wzg_seq49.pdb,0.44245,0.9501039501039501
wzg,wzg_seq34.pdb,wzg_seq1.pdb,0.37506,0.94375
wzg,wzg_seq34.pdb,wzg_seq54.pdb,0.36199,0.9479166666666666
wzg,wzg_seq34.pdb,wzg_seq13.pdb,0.35491,0.9395833333333333
wzg,wzg_seq34.pdb,wzg_seq58.pdb,0.35788,0.9563409563409564
wzg,wzg_seq34.pdb,wzg_seq10.pdb,0.53266,0.9521829521829522
wzg,wzg_seq34.pdb,wzg_seq51.pdb,0.51005,0.9542619542619543
wzg,wzg_seq34.pdb,wzg_seq17.pdb,0.4158,0.9417879417879418
wzg,wzg_seq34.pdb,wzg_seq33.pdb,0.42703,0.9646569646569647
wzg,wzg_seq34.pdb,wzg_seq30.pdb,0.42405,0.9168399168399168
wzg,wzg_seq34.pdb,wzg_seq8.pdb,0.44042,0.9480249480249481
wzg,wzg_seq34.pdb,wzg_seq44.pdb,0.28917,0.6778242677824268
wzg,wzg_seq34.pdb,wzg_seq37.pdb,0.43599,0.9355509355509356
wzg,wzg_seq34.pdb,wzg_seq4.pdb,0.42643,0.9459459459459459
wzg,wzg_seq34.pdb,wzg_seq46.pdb,0.47918,0.9459459459459459
wzg,wzg_seq34.pdb,wzg_seq55.pdb,0.42507,0.9313929313929314
wzg,wzg_seq34.pdb,wzg_seq57.pdb,0.28777,0.6778242677824268
wzg,wzg_seq34.pdb,wzg_seq28.pdb,0.39295,0.9395833333333333
wzg,wzg_seq34.pdb,wzg_seq35.pdb,0.4496,0.9542619542619543
wzg,wzg_seq34.pdb,wzg_seq63.pdb,0.46255,0.9521829521829522
wzg,wzg_seq34.pdb,wzg_seq3.pdb,0.37551,0.9313929313929314
wzg,wzg_seq34.pdb,wzg_seq29.pdb,0.43013,0.9479166666666666
wzg,wzg_seq34.pdb,wzg_seq31.pdb,0.41204,0.920997920997921
wzg,wzg_seq34.pdb,wzg_seq61.pdb,0.36984,0.9501039501039501
wzg,wzg_seq34.pdb,wzg_seq20.pdb,0.3786,0.9480249480249481
wzg,wzg_seq34.pdb,wzg_seq41.pdb,0.45346,0.9479166666666666
wzg,wzg_seq34.pdb,wzg_seq23.pdb,0.34874,0.9293139293139293
wzg,wzg_seq34.pdb,wzg_seq11.pdb,0.44804,0.9480249480249481
wzg,wzg_seq34.pdb,wzg_seq5.pdb,0.48822,0.9459459459459459
wzg,wzg_seq34.pdb,wzg_seq56.pdb,0.38807,0.9395833333333333
wzg,wzg_seq25.pdb,wzg_seq49.pdb,0.39822,0.9833679833679834
wzg,wzg_seq25.pdb,wzg_seq1.pdb,0.38815,0.9625
wzg,wzg_seq25.pdb,wzg_seq54.pdb,0.49073,0.96875
wzg,wzg_seq25.pdb,wzg_seq13.pdb,0.38905,0.9645833333333333
wzg,wzg_seq25.pdb,wzg_seq58.pdb,0.46456,0.9812889812889813
wzg,wzg_seq25.pdb,wzg_seq10.pdb,0.32547,0.9792099792099792
wzg,wzg_seq25.pdb,wzg_seq51.pdb,0.45497,0.9875259875259875
wzg,wzg_seq25.pdb,wzg_seq17.pdb,0.36361,0.9293139293139293
wzg,wzg_seq25.pdb,wzg_seq33.pdb,0.51596,0.9792099792099792
wzg,wzg_seq25.pdb,wzg_seq30.pdb,0.44171,0.9438669438669439
wzg,wzg_seq25.pdb,wzg_seq8.pdb,0.43856,0.9833679833679834
wzg,wzg_seq25.pdb,wzg_seq44.pdb,0.31178,0.6722338204592901
wzg,wzg_seq25.pdb,wzg_seq37.pdb,0.37295,0.9688149688149689
wzg,wzg_seq25.pdb,wzg_seq4.pdb,0.33262,0.9792099792099792
wzg,wzg_seq25.pdb,wzg_seq46.pdb,0.3939,0.9792099792099792
wzg,wzg_seq25.pdb,wzg_seq55.pdb,0.39208,0.9688149688149689
wzg,wzg_seq25.pdb,wzg_seq57.pdb,0.27121,0.6722338204592901
wzg,wzg_seq25.pdb,wzg_seq28.pdb,0.48736,0.96875
wzg,wzg_seq25.pdb,wzg_seq35.pdb,0.33835,0.9875259875259875
wzg,wzg_seq25.pdb,wzg_seq63.pdb,0.32801,0.9812889812889813
wzg,wzg_seq25.pdb,wzg_seq3.pdb,0.31077,0.9646569646569647
wzg,wzg_seq25.pdb,wzg_seq29.pdb,0.40637,0.9729166666666667
wzg,wzg_seq25.pdb,wzg_seq31.pdb,0.3987,0.9542619542619543
wzg,wzg_seq25.pdb,wzg_seq61.pdb,0.4197,0.9854469854469855
wzg,wzg_seq25.pdb,wzg_seq20.pdb,0.48404,0.9854469854469855
wzg,wzg_seq25.pdb,wzg_seq41.pdb,0.49973,0.975
wzg,wzg_seq25.pdb,wzg_seq23.pdb,0.42047,0.9667359667359667
wzg,wzg_seq25.pdb,wzg_seq11.pdb,0.43716,0.9833679833679834
wzg,wzg_seq25.pdb,wzg_seq5.pdb,0.40668,0.9771309771309772
wzg,wzg_seq25.pdb,wzg_seq56.pdb,0.34339,0.9583333333333334
wzg,wzg_seq49.pdb,wzg_seq1.pdb,0.50063,0.9666666666666667
wzg,wzg_seq49.pdb,wzg_seq54.pdb,0.46879,0.96875
wzg,wzg_seq49.pdb,wzg_seq13.pdb,0.47708,0.9645833333333333
wzg,wzg_seq49.pdb,wzg_seq58.pdb,0.44643,0.9854469854469855
wzg,wzg_seq49.pdb,wzg_seq10.pdb,0.42239,0.9812889812889813
wzg,wzg_seq49.pdb,wzg_seq51.pdb,0.59786,0.9958419958419958
wzg,wzg_seq49.pdb,wzg_seq17.pdb,0.38254,0.9272349272349273
wzg,wzg_seq49.pdb,wzg_seq33.pdb,0.5053,0.9771309771309772
wzg,wzg_seq49.pdb,wzg_seq30.pdb,0.56343,0.9480249480249481
wzg,wzg_seq49.pdb,wzg_seq8.pdb,0.47905,0.9812889812889813
wzg,wzg_seq49.pdb,wzg_seq44.pdb,0.32047,0.6820083682008368
wzg,wzg_seq49.pdb,wzg_seq37.pdb,0.35967,0.9688149688149689
wzg,wzg_seq49.pdb,wzg_seq4.pdb,0.46658,0.9833679833679834
wzg,wzg_seq49.pdb,wzg_seq46.pdb,0.39593,0.9792099792099792
wzg,wzg_seq49.pdb,wzg_seq55.pdb,0.44504,0.9646569646569647
wzg,wzg_seq49.pdb,wzg_seq57.pdb,0.28983,0.6820083682008368
wzg,wzg_seq49.pdb,wzg_seq28.pdb,0.59331,0.9604166666666667
wzg,wzg_seq49.pdb,wzg_seq35.pdb,0.41779,0.9833679833679834
wzg,wzg_seq49.pdb,wzg_seq63.pdb,0.3284,0.9812889812889813
wzg,wzg_seq49.pdb,wzg_seq3.pdb,0.39955,0.9625779625779626
wzg,wzg_seq49.pdb,wzg_seq29.pdb,0.46815,0.96875
wzg,wzg_seq49.pdb,wzg_seq31.pdb,0.4561,0.9542619542619543
wzg,wzg_seq49.pdb,wzg_seq61.pdb,0.46195,0.9792099792099792
wzg,wzg_seq49.pdb,wzg_seq20.pdb,0.43502,0.9771309771309772
wzg,wzg_seq49.pdb,wzg_seq41.pdb,0.5066,0.96875
wzg,wzg_seq49.pdb,wzg_seq23.pdb,0.40537,0.9625779625779626
wzg,wzg_seq49.pdb,wzg_seq11.pdb,0.45399,0.9812889812889813
wzg,wzg_seq49.pdb,wzg_seq5.pdb,0.43805,0.975051975051975
wzg,wzg_seq49.pdb,wzg_seq56.pdb,0.44378,0.9625
wzg,wzg_seq1.pdb,wzg_seq54.pdb,0.44212,0.9854469854469855
wzg,wzg_seq1.pdb,wzg_seq13.pdb,0.41666,0.9771309771309772
wzg,wzg_seq1.pdb,wzg_seq58.pdb,0.42777,0.96875
wzg,wzg_seq1.pdb,wzg_seq10.pdb,0.39765,0.9625779625779626
wzg,wzg_seq1.pdb,wzg_seq51.pdb,0.44608,0.9708333333333333
wzg,wzg_seq1.pdb,wzg_seq17.pdb,0.39494,0.9334719334719335
wzg,wzg_seq1.pdb,wzg_seq33.pdb,0.55577,0.9604166666666667
wzg,wzg_seq1.pdb,wzg_seq30.pdb,0.47611,0.93125
wzg,wzg_seq1.pdb,wzg_seq8.pdb,0.55478,0.9645833333333333
wzg,wzg_seq1.pdb,wzg_seq44.pdb,0.29472,0.6820083682008368
wzg,wzg_seq1.pdb,wzg_seq37.pdb,0.38322,0.9520833333333333
wzg,wzg_seq1.pdb,wzg_seq4.pdb,0.40997,0.9645833333333333
wzg,wzg_seq1.pdb,wzg_seq46.pdb,0.33693,0.9625
wzg,wzg_seq1.pdb,wzg_seq55.pdb,0.38669,0.9479166666666666
wzg,wzg_seq1.pdb,wzg_seq57.pdb,0.29689,0.6820083682008368
wzg,wzg_seq1.pdb,wzg_seq28.pdb,0.55217,0.9771309771309772
wzg,wzg_seq1.pdb,wzg_seq35.pdb,0.37189,0.9625
wzg,wzg_seq1.pdb,wzg_seq63.pdb,0.37675,0.9645833333333333
wzg,wzg_seq1.pdb,wzg_seq3.pdb,0.39235,0.9519832985386222
wzg,wzg_seq1.pdb,wzg_seq29.pdb,0.54571,0.9854469854469855
wzg,wzg_seq1.pdb,wzg_seq31.pdb,0.43312,0.9375
wzg,wzg_seq1.pdb,wzg_seq61.pdb,0.38135,0.9583333333333334
wzg,wzg_seq1.pdb,wzg_seq20.pdb,0.52407,0.9604166666666667
wzg,wzg_seq1.pdb,wzg_seq41.pdb,0.5521,0.9854469854469855
wzg,wzg_seq1.pdb,wzg_seq23.pdb,0.42416,0.9458333333333333
wzg,wzg_seq1.pdb,wzg_seq11.pdb,0.43927,0.9645833333333333
wzg,wzg_seq1.pdb,wzg_seq5.pdb,0.40564,0.9541666666666667
wzg,wzg_seq1.pdb,wzg_seq56.pdb,0.40748,0.9771309771309772
wzg,wzg_seq54.pdb,wzg_seq13.pdb,0.46255,0.9833679833679834
wzg,wzg_seq54.pdb,wzg_seq58.pdb,0.69136,0.9708333333333333
wzg,wzg_seq54.pdb,wzg_seq10.pdb,0.33459,0.9646569646569647
wzg,wzg_seq54.pdb,wzg_seq51.pdb,0.45358,0.9729166666666667
wzg,wzg_seq54.pdb,wzg_seq17.pdb,0.40015,0.9355509355509356
wzg,wzg_seq54.pdb,wzg_seq33.pdb,0.46264,0.9666666666666667
wzg,wzg_seq54.pdb,wzg_seq30.pdb,0.40151,0.9291666666666667
wzg,wzg_seq54.pdb,wzg_seq8.pdb,0.40457,0.9708333333333333
wzg,wzg_seq54.pdb,wzg_seq44.pdb,0.30662,0.6820083682008368
wzg,wzg_seq54.pdb,wzg_seq37.pdb,0.37963,0.95
wzg,wzg_seq54.pdb,wzg_seq4.pdb,0.38696,0.9666666666666667
wzg,wzg_seq54.pdb,wzg_seq46.pdb,0.35758,0.9645833333333333
wzg,wzg_seq54.pdb,wzg_seq55.pdb,0.38862,0.9458333333333333
wzg,wzg_seq54.pdb,wzg_seq57.pdb,0.27539,0.6820083682008368
wzg,wzg_seq54.pdb,wzg_seq28.pdb,0.49293,0.9833679833679834
wzg,wzg_seq54.pdb,wzg_seq35.pdb,0.37837,0.9645833333333333
wzg,wzg_seq54.pdb,wzg_seq63.pdb,0.37114,0.9729166666666667
wzg,wzg_seq54.pdb,wzg_seq3.pdb,0.36143,0.9498956158663883
wzg,wzg_seq54.pdb,wzg_seq29.pdb,0.39318,0.9958419958419958
wzg,wzg_seq54.pdb,wzg_seq31.pdb,0.41971,0.9354166666666667
wzg,wzg_seq54.pdb,wzg_seq61.pdb,0.52144,0.96875
wzg,wzg_seq54.pdb,wzg_seq20.pdb,0.56181,0.9708333333333333
wzg,wzg_seq54.pdb,wzg_seq41.pdb,0.50798,0.9916839916839917
wzg,wzg_seq54.pdb,wzg_seq23.pdb,0.41358,0.94375
wzg,wzg_seq54.pdb,wzg_seq11.pdb,0.65371,0.9708333333333333
wzg,wzg_seq54.pdb,wzg_seq5.pdb,0.3776,0.95625
wzg,wzg_seq54.pdb,wzg_seq56.pdb,0.40567,0.9792099792099792
wzg,wzg_seq13.pdb,wzg_seq58.pdb,0.48164,0.9625
wzg,wzg_seq13.pdb,wzg_seq10.pdb,0.37182,0.9584199584199584
wzg,wzg_seq13.pdb,wzg_seq51.pdb,0.47934,0.9645833333333333
wzg,wzg_seq13.pdb,wzg_seq17.pdb,0.36522,0.9293139293139293
wzg,wzg_seq13.pdb,wzg_seq33.pdb,0.43192,0.9604166666666667
wzg,wzg_seq13.pdb,wzg_seq30.pdb,0.4057,0.9208333333333333
wzg,wzg_seq13.pdb,wzg_seq8.pdb,0.4655,0.9604166666666667
wzg,wzg_seq13.pdb,wzg_seq44.pdb,0.32849,0.6764091858037579
wzg,wzg_seq13.pdb,wzg_seq37.pdb,0.36337,0.9416666666666667
wzg,wzg_seq13.pdb,wzg_seq4.pdb,0.38435,0.9625
wzg,wzg_seq13.pdb,wzg_seq46.pdb,0.3106,0.95625
wzg,wzg_seq13.pdb,wzg_seq55.pdb,0.3785,0.9375
wzg,wzg_seq13.pdb,wzg_seq57.pdb,0.27277,0.6764091858037579
wzg,wzg_seq13.pdb,wzg_seq28.pdb,0.54054,0.9792099792099792
wzg,wzg_seq13.pdb,wzg_seq35.pdb,0.417,0.95625
wzg,wzg_seq13.pdb,wzg_seq63.pdb,0.36813,0.9625
wzg,wzg_seq13.pdb,wzg_seq3.pdb,0.39896,0.9436325678496869
wzg,wzg_seq13.pdb,wzg_seq29.pdb,0.43608,0.9833679833679834
wzg,wzg_seq13.pdb,wzg_seq31.pdb,0.44009,0.93125
wzg,wzg_seq13.pdb,wzg_seq61.pdb,0.45,0.9583333333333334
